Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.061559,0.002130,0.000001,0.002112,0.222673,0.002403,0.000001,0.001952,0.013642,0.001322,0.000001,0.307795
0.069326,0.002374,0.000001,0.002243,0.301111,0.001953,0.000001,0.001324,0.013396,0.001628,0.000001,0.393355
0.061827,0.017584,0.000001,0.001601,0.240123,0.001561,0.000001,0.001130,0.000011,0.001101,0.000001,0.324939
0.060784,0.002082,0.000001,0.001799,0.268067,0.001858,0.000001,0.001119,0.013627,0.001442,0.000001,0.350781
0.060478,0.024491,0.000001,0.001573,0.237757,0.001636,0.000001,0.001462,0.013470,0.002695,0.000001,0.343565
0.063115,0.034853,0.000001,0.002020,0.228650,0.001734,0.000001,0.001269,0.013410,0.001414,0.000001,0.346467
0.062598,0.022441,0.000001,0.001770,0.224050,0.001686,0.000000,0.001330,0.000013,0.001313,0.000001,0.315202
0.061952,0.007988,0.000001,0.001608,0.290597,0.003962,0.000001,0.001505,0.013620,0.001424,0.000001,0.382659
0.083287,0.002857,0.000001,0.001891,0.208118,0.005757,0.000004,0.001470,0.013657,0.001859,0.000001,0.318903
0.068177,0.002158,0.000001,0.001955,0.221125,0.001926,0.000001,0.001636,0.014177,0.001527,0.000001,0.312683
0.076904,0.002469,0.000001,0.001810,0.306139,0.002084,0.000001,0.001269,0.013735,0.001495,0.000001,0.405907
0.081992,0.002583,0.000001,0.002224,0.287943,0.006758,0.000001,0.001316,0.013511,0.001479,0.000001,0.397808
0.065619,0.002144,0.000001,0.001737,0.242965,0.002220,0.000001,0.006430,0.013580,0.001589,0.000001,0.336287
0.065494,0.015105,0.000001,0.001808,0.215851,0.001660,0.000001,0.001396,0.013597,0.001463,0.000001,0.316376
0.086974,0.002792,0.000001,0.001796,0.214667,0.001925,0.000001,0.001688,0.013533,0.001488,0.000001,0.324865
0.071516,0.003710,0.000001,0.002000,0.298091,0.001955,0.000001,0.001284,0.013819,0.001761,0.000001,0.394137
0.093478,0.002492,0.000001,0.001646,0.252113,0.002346,0.000001,0.001852,0.013753,0.001530,0.000001,0.369213
0.095554,0.002753,0.000001,0.002095,0.230576,0.002014,0.000001,0.001332,0.013933,0.001546,0.000001,0.349805
